cluster_80_id	SRR6451254	SRR6451255	SRR6451256	SRR6451257	SRR6451258	SRR6451259	SRR6451260	SRR6451261	SRR6451662	SRR6451663	SRR6451664	SRR6451665	SRR6451666	SRR6451667	SRR6451668	SRR6451669	SRR6451670	SRR6451671	SRR6451672	SRR6451673	SRR6451674	SRR6451675	SRR6451676	SRR6451677	SRR6451678	SRR6451679	SRR6451680	SRR6451681	SRR6451682	SRR6451683	SRR6451684	SRR6451685	SRR6451686	SRR6451687	SRR6451688	SRR6451689	SRR6451690	SRR6451691	SRR6451692	SRR6456128	SRR6456129	SRR6456130	SRR6456131	SRR6456132	SRR6456134	SRR6456135	SRR6456136	SRR6456137	SRR6456138	SRR6456139	SRR6456140	SRR6456141	SRR6456142	SRR6456143	SRR6456144	SRR6456145	SRR6456146	SRR6456147	SRR6456148	SRR6456149	SRR6456150	SRR6456151	SRR6456152	SRR6456153	SRR6456154	SRR6456155	SRR6456156	SRR6456157	SRR6456158	SRR6456159	SRR6456160	SRR6456161	SRR6456162	SRR6456163	SRR6456164	SRR6456165	SRR6456166	SRR6456167	SRR6456168	SRR6456169	SRR6456170	SRR6456171	SRR6456172	SRR6456173	SRR6456174	SRR6456175	SRR6456176	SRR6456177	SRR6456178	SRR6456179	SRR6456180	SRR6456181	SRR6456182	SRR6456183	SRR6456184	SRR6456185	SRR6456186	SRR6456187	SRR6456188	SRR6456189	SRR6456191	SRR6456192	SRR6456193	SRR6456194	SRR6456195	SRR6456196	SRR6456197	SRR6456198	SRR6456200	SRR6456201	SRR6456202	SRR6456203	SRR6456204	SRR6456205	SRR6456206	SRR6456207	SRR6456208	SRR6456209	SRR6456210	SRR6456211	SRR6456212	SRR6456213	SRR6456214	SRR6456215	SRR6456216	SRR6456217	SRR6456218	SRR6456219	SRR6456220	SRR6456221	SRR6456222	SRR6456223	SRR6456224	SRR6456225	SRR6456226	SRR6456227	SRR6456228	SRR6456229	SRR6456230	SRR6456231	SRR6456232	SRR6456233	SRR6456234	SRR6456235	SRR6456236	SRR6456237	SRR6456238	SRR6456239	SRR6456240	SRR6456241	SRR6456242	SRR6456243	SRR6456244	SRR6456245	SRR6456246	SRR6456247	SRR6456248	SRR6456249	SRR6456250	SRR6456251	SRR6456252	SRR6456253	SRR6456254	SRR6456255	SRR6456352	SRR6456353	SRR6456354	SRR6456356	SRR6456357	SRR6456358	SRR6456359	SRR6456360	SRR6456361	SRR6456362	SRR6456363	SRR6456364	SRR6456365	SRR6456366	SRR6456368	SRR6456369	SRR6456370	SRR6456371	SRR6456372	SRR6456373	SRR6456374	SRR6456375	SRR6456376	SRR6456377	SRR6451262	SRR6456133	SRR6456190	SRR6456199	SRR6456355	SRR6456367
GCF_023497585.1_02091	0.0	0.0	23.009033	0.0	0.0	0.0	23.038124	0.0	4.648379	2.02188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.808106	0.0	0.0	1.929962	0.0	8.555198	0.0	0.0	0.0	2.473886	0.0	0.0	0.0	0.0	0.0	0.0	2.685455	0.0	0.0	2.644468	0.0	0.0	2.545884	3.113652	3.286487	7.68174	0.0	4.200497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.236544	0.0	0.0	6.323433	46.035989	0.0	0.0	0.0	2.239617	0.0	2.424088	2.427225	3.047633	2.470872	0.0	0.0	0.0	2.898821	2.122116	2.4143	1.923331	0.0	9.147396	0.0	0.0	2.195044	2.095497	4.023654	0.0	2.807961	0.0	1.906969	0.0	0.0	0.0	9.527769	0.0	0.0	22.090771	0.0	0.0	1.922693	0.0	1.693314	0.0	0.0	5.886015	0.0	0.0	0.0	29.658986	0.0	2.976309	0.0	0.0	0.0	2.395979	1.617429	0.0	0.0	3.03641	3.166413	3.664253	38.426436	2.356604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.425315	0.0	0.0	0.0	2.761876	0.0	2.510118	2.750617	0.0	191.618406	5.209935	19.649804	3.460992	2.49222	0.0	2.227421	2.496104	2.715186	2.002126	6.798144	2.699798	1.839263	0.0	0.0	2.710053	2.207954	2.801984	2.845774	0.0	0.0	2.390744	0.0	2.419967	1.44321	2.486763	77.346015	41.186103	0.0	2.271508	0.0	0.0	1.51433	3.497961	17.726964	2.129436	0.0	33.795934	1.538046	0.0	2.421555	0.0	3.822665	2.766325	2.848804	0.0	0.0	2.675053	36.008552	3.29939	0.0	65.762832	124.057555	0.0	0.0	2.41417	0.0
GCF_023497585.1_03668	0.0	0.0	24.764123	0.0	0.0	0.0	18.047094	0.0	1.62358	3.103081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.047289	0.0	0.0	4.373153	0.0	11.01131	0.0	0.0	0.0	3.245876	0.0	0.0	0.0	0.0	0.0	0.0	3.445144	0.0	0.0	3.785267	0.0	0.0	2.444761	2.49426	1.13041	13.41516	0.0	7.901745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.378098	0.0	0.0	6.103954	32.820052	0.0	0.0	0.0	3.138517	0.0	3.001017	2.945264	4.039787	4.086655	0.0	0.0	0.0	3.704635	3.934106	4.643078	3.066677	0.0	12.37635	0.0	0.0	2.812728	3.259957	4.735836	0.0	2.940695	0.0	3.118662	0.0	0.0	0.0	17.304931	0.0	0.0	21.382138	0.0	0.0	2.457133	0.0	5.218048	0.0	0.0	2.00798	0.0	0.0	0.0	20.766009	0.0	3.118253	0.0	0.0	0.0	2.234645	4.523143	0.0	0.0	3.193853	3.791765	6.643294	68.694653	4.5425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.080609	0.0	0.0	0.0	3.909503	0.0	4.477446	4.275671	0.0	258.012759	2.369339	28.318985	4.825461	3.955129	0.0	3.75236	2.795798	5.392626	2.462111	17.212061	4.517519	1.866811	0.0	0.0	3.605576	4.325849	3.756844	3.806274	0.0	0.0	3.913223	0.0	3.571467	4.335752	3.971888	38.419029	33.067237	0.0	4.94655	0.0	0.0	1.369281	2.749999	19.760996	2.122191	0.0	51.384289	2.852031	0.0	5.100385	0.0	10.48424	3.930104	2.036315	0.0	0.0	3.428991	36.252788	4.706384	0.0	137.631626	201.006612	0.0	0.0	2.13938	0.0
GCF_023497585.1_03163	0.0	0.0	55.507607	0.0	0.0	0.0	67.867347	0.0	3.769414	1.900367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.696638	0.0	0.0	0.981793	0.0	0.0	0.0	0.0	0.0	1.659508	0.0	0.0	0.0	0.0	0.0	0.0	3.225506	0.0	0.0	1.600057	0.0	0.0	4.616334	3.983817	7.549049	6.912221	0.0	8.313993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.520743	0.0	0.0	11.431145	65.869056	0.0	0.0	0.0	1.581082	0.0	3.215482	1.325835	3.300209	4.150923	0.0	0.0	0.0	2.676707	1.802972	1.215208	1.775763	0.0	16.008479	0.0	0.0	3.467201	2.041843	1.721316	0.0	2.382066	0.0	3.529101	0.0	0.0	0.0	7.567814	0.0	0.0	34.509839	0.0	0.0	3.017182	0.0	2.842849	0.0	0.0	16.360806	0.0	0.0	0.0	39.352006	0.0	2.214437	0.0	0.0	0.0	2.284268	2.568642	0.0	0.0	0.333097	1.954942	3.79825	70.902091	3.079749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.152819	0.0	0.0	0.0	2.73066	0.0	3.122416	1.800102	0.0	287.908408	5.438234	36.378912	3.28209	3.236541	0.0	1.783906	3.216706	3.768382	2.607803	9.20154	3.285212	3.022891	0.0	0.0	2.602225	2.479518	2.387199	3.109244	0.0	0.0	2.935269	0.0	3.259455	5.467868	2.042373	182.278612	18.858831	0.0	2.298319	0.0	0.0	2.28559	2.373657	49.88253	3.047643	0.0	55.513727	2.405447	0.0	1.860203	0.0	26.302143	2.525087	5.221105	0.0	0.0	2.745176	77.54858	2.65058	0.0	125.077185	454.218419	0.0	0.0	2.905712	0.0
GCF_023497585.1_00773	0.0	0.0	17.866179	0.0	0.0	0.0	14.133767	0.0	5.090048	2.231398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.895816	0.0	0.0	3.700758	0.0	7.036337	0.0	0.0	0.0	1.165462	0.0	0.0	0.0	0.0	0.0	0.0	2.438179	0.0	0.0	2.133866	0.0	0.0	3.038055	4.284248	2.934421	6.939025	0.0	4.845514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.861827	0.0	0.0	4.359197	23.690756	0.0	0.0	0.0	1.967008	0.0	2.168378	2.461205	2.121527	2.477202	0.0	0.0	0.0	2.082748	2.276978	3.851514	2.721932	0.0	6.609296	0.0	0.0	2.890296	2.904264	3.670363	0.0	2.814798	0.0	1.833898	0.0	0.0	0.0	2.43478	0.0	0.0	18.36893	0.0	0.0	1.711972	0.0	0.998818	0.0	0.0	7.351652	0.0	0.0	0.0	20.029588	0.0	2.285625	0.0	0.0	0.0	1.905537	2.099236	0.0	0.0	1.314252	2.348461	4.756247	23.648588	2.68631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.219844	0.0	0.0	0.0	2.3652	0.0	2.269737	2.147658	0.0	95.347163	2.62482	13.388732	2.985362	2.377756	0.0	2.08305	2.326808	2.887099	2.389561	2.622382	4.807196	3.002058	0.0	0.0	2.830565	2.591607	2.514996	2.157166	0.0	0.0	2.625893	0.0	2.470867	2.960458	2.527682	51.766312	20.365235	0.0	1.272948	0.0	0.0	0.0	0.918653	9.338364	1.543038	0.0	19.914089	1.957374	0.0	2.079185	0.0	7.810163	2.863536	3.607792	0.0	0.0	2.116971	12.945459	2.199865	0.0	63.737917	74.272088	0.0	0.0	2.718422	0.0
GCF_023497585.1_01539	0.0	0.0	45.709822	0.0	0.0	0.0	36.086727	0.0	6.506163	3.317226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.03914	0.0	0.0	2.586929	0.0	9.856613	0.0	0.0	0.0	3.23598	0.0	0.0	0.0	0.0	0.0	0.0	3.376752	0.0	0.0	2.037567	0.0	0.0	4.772098	7.441379	5.333896	5.585303	0.0	6.87223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.858724	0.0	0.0	6.536519	115.851888	0.0	0.0	0.0	2.454106	0.0	3.369073	2.415239	2.88856	4.068325	0.0	0.0	0.0	7.823435	0.752286	2.640794	3.78721	0.0	28.758167	0.0	0.0	3.37327	3.093895	2.74405	0.0	4.906454	0.0	4.247701	0.0	0.0	0.0	10.306244	0.0	0.0	60.056745	0.0	0.0	3.241356	0.0	4.016398	0.0	0.0	1.718222	0.0	0.0	0.0	85.635073	0.0	2.948342	0.0	0.0	0.0	2.143236	2.065736	0.0	0.0	5.523351	2.569764	4.212157	177.427387	3.746993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.129342	0.0	0.0	0.0	3.753251	0.0	3.131246	3.283836	0.0	553.579356	4.186673	55.488478	3.220001	3.395773	0.0	4.191259	4.151928	3.273512	3.124708	0.0	3.789619	1.580887	0.0	0.0	5.969652	3.645234	3.558709	3.165925	0.0	0.0	2.98964	0.0	4.299771	3.272217	3.836939	224.4415	109.711107	0.0	2.396696	0.0	0.0	2.031676	2.066204	38.0857	2.697295	0.0	76.665929	6.398613	0.0	2.622433	0.0	16.340751	5.458672	2.975411	0.0	0.0	4.241193	96.924119	2.929636	0.0	307.006208	268.696473	0.0	0.0	4.504722	0.0
GCF_023497585.1_00774	0.0	0.0	3.499338	0.0	0.0	0.0	2.33462	0.0	6.489989	2.228725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.558814	0.0	0.0	4.187363	0.0	4.061241	0.0	0.0	0.0	0.584127	0.0	0.0	0.0	0.0	0.0	0.0	3.31341	0.0	0.0	2.400519	0.0	0.0	2.506111	5.702405	2.661586	0.637932	0.0	5.437024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.022328	0.0	0.0	3.575706	9.022901	0.0	0.0	0.0	2.222688	0.0	1.997323	1.540852	2.837209	2.244858	0.0	0.0	0.0	1.677142	2.259003	1.623421	2.70937	0.0	3.397393	0.0	0.0	1.934483	1.08067	2.39263	0.0	3.878396	0.0	2.35925	0.0	0.0	0.0	2.907811	0.0	0.0	5.585415	0.0	0.0	1.68695	0.0	1.404552	0.0	0.0	4.74577	0.0	0.0	0.0	7.361302	0.0	2.838351	0.0	0.0	0.0	2.500714	2.385634	0.0	0.0	2.675881	3.140647	2.459402	14.506702	2.524108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.700069	0.0	0.0	0.0	2.131339	0.0	2.236393	2.805299	0.0	60.477805	5.607301	6.456255	3.028638	2.479436	0.0	2.164889	2.314666	2.920989	2.178594	2.795298	6.424003	1.592002	0.0	0.0	2.586904	2.576778	2.821125	2.911054	0.0	0.0	2.426565	0.0	2.651576	5.863642	2.886819	24.005138	6.555583	0.0	4.197986	0.0	0.0	0.944	2.395769	6.401311	2.609964	0.0	2.979694	1.960264	0.0	2.428831	0.0	1.989496	3.370101	2.786258	0.0	0.0	2.383501	6.565725	2.815577	0.0	19.716983	29.514402	0.0	0.0	1.807557	0.0
GCF_023497585.1_02573	0.0	0.0	13.987918	0.0	0.0	0.0	42.311557	0.0	0.0	3.43855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.538012	0.0	0.0	39.265484	0.0	0.0	0.0	0.0	0.0	0.828713	0.0	0.0	0.0	0.0	0.0	0.0	11.239506	0.0	0.0	0.63842	0.0	0.0	4.545248	9.572726	1.935686	5.366086	0.0	5.516718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.322687	0.0	0.0	21.982226	7.126084	0.0	0.0	0.0	0.505257	0.0	1.88421	2.791998	3.715059	1.43043	0.0	0.0	0.0	8.59259	0.997355	0.914322	0.897918	0.0	22.765582	0.0	0.0	11.399474	3.897833	24.062392	0.0	2.717468	0.0	3.025468	0.0	0.0	0.0	29.654339	0.0	0.0	5.601247	0.0	0.0	0.200984	0.0	9.229708	0.0	0.0	3.191862	0.0	0.0	0.0	7.019337	0.0	0.0	0.0	0.0	0.0	2.428427	0.873547	0.0	0.0	13.257343	0.6152	29.271899	22.711468	10.920562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.800794	0.0	0.0	0.0	0.509382	0.0	2.320432	3.696885	0.0	19.33427	14.75563	0.0	1.236163	0.073211	0.0	0.325007	9.752612	1.234643	2.867078	84.682183	14.966501	135.921401	0.0	0.0	2.435049	2.261702	1.364259	0.969734	0.0	0.0	1.51708	0.0	0.053785	12.79454	6.766818	324.726813	29.354135	0.0	16.61595	0.0	0.0	17.137903	3.378086	39.951111	0.451534	0.0	103.11397	19.550859	0.0	4.368697	0.0	53.288928	14.747833	19.466099	0.0	0.0	0.680796	109.929119	2.4138	0.0	56.738832	246.715258	0.0	0.0	0.216006	0.0
GCF_042847785.1_00688	2.559019	0.0	5.595478	16.265363	0.0	0.0	12.573501	0.126645	0.0	3.034401	5.364072	2.790908	2.373923	0.237383	0.0	0.0	0.0	0.0	0.0	5.051264	17.723759	0.0	1.972218	5.403346	0.0	0.0	0.0	3.680661	1.480434	0.0	15.302735	0.0	2.19095	3.490495	4.568895	1.514552	19.913744	0.0	0.987783	1.270578	3.521216	4.72924	3.698613	0.677261	2.49159	6.427201	1.119134	1.875854	4.680937	0.0	6.1201	0.0	1.617307	0.0	9.981859	14.944684	1.657401	0.0	4.358981	0.0	0.0	0.353631	15.188451	8.424391	3.458177	3.966783	20.010712	15.737868	16.228803	3.758092	0.0	0.0	25.642688	1.386003	27.920847	1.943171	0.762417	7.68137	26.858512	0.00933	0.158978	12.647992	5.299327	55.510336	2.333091	1.26699	6.709873	0.0	8.226463	8.24136	9.984439	18.708185	5.876289	2.717908	3.585756	9.126258	8.496573	0.386929	6.773471	16.987345	0.0	24.310036	0.0	18.696874	0.856668	3.87166	21.599078	28.470421	1.239843	0.0	11.030926	15.572593	0.17877	1.641808	4.695052	104.861621	20.341853	62.844716	3.733043	11.861594	6.963873	0.18412	0.0	3.853815	0.0	10.130441	24.439522	0.0	0.0	42.365977	3.565496	14.000751	1.96444	2.991134	20.106619	111.173111	0.0	5.002022	5.139798	2.541624	1.953872	1.576917	7.918551	2.832039	3.99676	2.605113	92.424359	27.679984	4.25504	4.477961	0.973739	21.978057	3.036403	2.66269	1.724317	3.100477	6.358118	1.282382	0.0	2.664852	0.759926	1.294787	18.036945	20.43538	4.483594	0.833815	1.877269	88.363872	14.899757	7.214346	7.075958	1.934253	12.318346	0.338227	3.424338	2.205311	0.221606	2.290698	3.774101	37.536249	16.193621	14.29224	13.058362	0.0	1.487548	5.07999	25.291461	28.663278	47.566167	4.534861	0.0	0.0	35.181957	2.530156
GCF_042847785.1_01558	0.759298	0.0	7.689228	28.68024	0.0	0.0	18.76428	0.0	0.0	1.867568	1.048156	1.497641	0.760854	0.389544	0.0	0.0	0.0	0.0	0.0	0.367424	2.487409	0.0	0.0	3.276472	0.0	0.145094	0.0	0.204481	0.144263	0.0	26.687522	0.0	1.164122	8.773243	2.221019	0.0	0.0	0.0	0.204662	0.0	5.650369	1.120513	0.969872	0.0	0.802135	0.05174	0.123268	0.333525	0.0	0.0	0.895433	0.0	0.0	0.0	1.02048	36.158928	1.995328	0.0	0.193673	0.0	0.0	3.280066	2.058268	1.241695	0.089316	0.068313	4.848827	2.2967	1.628386	0.216881	0.0	0.0	7.10627	0.824823	0.564943	1.72905	0.153016	3.14915	12.10432	1.209242	5.009255	29.771526	0.127504	9.64152	3.660365	9.258817	2.260122	0.0	8.678841	1.019487	3.266015	7.28232	0.963846	0.884579	8.141529	1.916366	3.262913	0.0	0.711538	4.476853	0.0	8.439979	0.0	0.486263	0.0	3.245896	24.226344	1.530385	0.0	0.0	0.289238	1.749078	0.0	0.007951	0.215708	50.485482	42.75947	40.015798	0.072279	1.050926	5.20196	0.157456	0.0	3.147085	0.0	0.410911	7.387465	0.0	0.0	7.215433	0.676922	4.934172	5.410606	0.035232	0.415611	0.268536	0.0	0.053499	9.791528	2.334511	0.137929	2.199798	8.825944	0.738743	0.206188	0.395464	0.4352	0.106977	0.0	0.03327	0.519662	1.425577	0.507605	0.0	1.058256	0.0	0.65195	0.250858	0.0	0.822078	0.011747	0.0	3.120563	13.297828	3.092552	2.383164	0.248773	5.245844	28.198108	3.010843	6.457895	0.532995	0.02145	0.0	5.242945	0.811294	0.000411	0.0	1.164297	14.686361	5.843218	5.360198	0.10371	0.0	1.176654	0.148061	2.656069	1.686876	2.704613	4.240119	0.0	0.0	0.0	0.274363
GCF_042847785.1_00682	5.043176	0.0	33.013445	17.571115	0.324547	0.0	35.830949	1.486433	0.0	37.463606	6.628014	2.690455	2.180641	0.850712	0.0	0.0	0.0	0.0	0.0	2.202821	2.806605	0.0	0.865036	1.180958	0.0	0.0	0.0	3.311742	0.213358	0.0	19.094902	0.0	0.0	37.433035	7.073753	0.624114	52.190407	0.0	1.247799	0.013751	1.051255	2.065118	1.258144	15.45369	0.860009	4.166763	0.057882	0.190158	6.930336	0.0	9.246331	0.0	7.597266	0.0	13.038683	30.94282	1.947738	0.0	6.442966	0.0	0.0	2.959016	6.708965	24.27173	19.196027	1.2155	0.525966	12.037668	2.438809	9.804096	0.0	0.0	22.910158	2.348808	29.133001	2.622448	5.829476	17.954766	34.87682	0.007395	0.899956	0.325522	9.64436	49.030842	2.086001	1.464158	6.365811	0.0	1.126158	5.619008	6.48409	15.798986	3.358733	9.80779	10.975496	16.943791	6.575957	0.384202	1.000669	6.170959	0.0	3.386656	0.0	117.892616	0.058845	1.445003	50.17856	3.668876	6.85601	0.0	1.675406	2.074374	0.0	1.297261	0.276399	79.816123	28.119335	26.392706	8.746636	47.676968	7.671877	0.241512	0.0	5.266673	0.0	4.676065	18.527785	0.0	0.0	48.758756	5.808941	7.760377	3.043935	18.82829	13.990654	50.066613	0.0	8.237871	11.710429	1.573913	15.377512	0.092794	2.676443	7.677914	1.699058	0.543286	92.614449	23.635718	1.863407	0.731001	1.327317	73.444474	1.380893	4.593509	1.338954	1.614949	2.52443	0.411547	0.0	7.507994	8.018948	0.629183	5.59708	17.135077	15.77726	0.683596	0.196244	32.525571	70.397994	17.932419	34.569805	4.304533	2.957482	0.285621	3.117748	1.909643	0.206763	1.163638	9.09168	56.343355	9.803522	28.065645	16.144516	0.0	2.980713	7.520065	27.747092	16.230051	20.893157	4.115709	0.0	0.0	0.550668	7.062954
GCF_000484655.1_03492	34.350953	0.0	175.174342	0.921123	0.0	0.0	3.861047	0.0	0.0	3.399952	3.222605	0.260686	1.6907	1.180769	0.0	0.0	0.0	0.0	0.0	1.110663	1.538389	0.0	1.681275	4.136053	0.0	0.192964	0.0	2.052136	0.178565	0.0	9.617129	0.0	9.676327	1.648766	4.34166	1.401696	5.280594	0.0	0.035023	0.023861	0.228319	0.24782	0.318979	0.969697	5.162658	0.202884	0.542327	0.181761	25.231712	0.0	0.355001	0.0	7.730554	0.0	4.137724	0.0	0.765569	0.0	9.509634	0.0	0.0	5.723302	3.743857	10.554862	25.970514	0.446838	1.486674	4.920298	21.403351	0.594241	0.0	0.0	26.8724	3.089763	0.17265	2.070983	0.463066	2.701989	1.603116	0.0	2.043483	0.425864	0.199588	3.973125	1.040726	0.373348	3.268875	0.0	4.549987	7.377989	23.848598	3.460353	5.774997	0.0	2.580919	0.77593	0.794498	5.762633	0.089532	2.62337	0.0	1.10179	0.0	208.398434	10.377032	1.756052	0.431649	0.536299	0.0	0.0	0.692242	11.330952	0.033397	0.077017	1.037856	28.893708	2.166417	2.861232	0.699049	0.0	0.0	0.278998	0.0	0.0	0.0	3.554231	8.017055	0.0	0.0	0.164176	3.90877	0.923738	10.988641	2.022864	34.346755	0.24572	0.0	0.90904	1.300578	0.050164	0.0	36.264272	1.05648	0.266706	0.545164	0.072393	8.757824	78.880498	0.785151	5.483178	0.03295	14.770613	0.172486	3.281909	0.058364	2.393187	1.251579	0.201361	0.0	20.719211	0.062451	0.024816	6.258286	25.995751	0.258	1.002121	0.268402	6.597811	5.190796	10.214066	26.91796	14.58584	0.118724	0.0	0.727794	0.412731	0.165333	0.625751	3.574377	9.002873	0.511955	0.500522	1.353854	0.0	0.424226	0.362461	0.752014	11.454686	13.237629	4.871854	0.0	0.0	53.966315	0.483491
GCF_042847785.1_04313	0.557547	0.0	4.607662	1.367221	0.0	0.0	9.137189	0.0	0.0	2.35973	0.109946	0.484983	0.474255	0.449472	0.0	0.0	0.0	0.0	0.0	0.653119	0.675512	0.0	1.611358	0.0	0.0	6.661153	0.0	0.921892	0.492134	0.0	0.538914	0.0	1.090176	0.0	0.216834	0.837153	0.0	0.0	0.035683	2.981084	2.252203	1.279529	0.720426	308.347758	2.581214	0.39282	0.510428	2.599301	16.783224	0.0	0.388469	0.0	0.862936	0.0	0.11601	0.252869	0.529825	0.0	4.936147	0.0	0.0	10.766096	0.0	4.866493	1.551889	13.322212	22.343363	4.974358	24.183296	0.823671	0.0	0.0	27.305272	0.303133	0.350749	3.356436	10.297961	0.943393	2.610644	0.0	40.73724	8.970168	1.829135	5.80414	3.406309	0.110441	1.460419	0.0	26.706174	5.054544	0.0	6.395814	2.887498	0.0	1.235123	0.289511	0.677533	0.0	3.532659	2.587686	0.0	0.543701	0.0	0.0	0.0	0.839568	2.240181	2.721038	2.751048	0.0	4.04806	0.63694	0.249945	0.032381	0.340018	19.281988	8.522415	2.322247	14.676171	38.377252	10.205001	16.670088	0.0	4.353982	0.0	1.034272	10.007793	0.0	0.0	0.0	61.059981	1.517269	19.305202	3.05461	3.341306	0.539144	0.0	5.253792	2.786467	6.356033	7.827004	12.892338	9.966442	11.048265	0.267853	7.096413	11.518243	10.07996	1.120811	2.490216	0.571438	7.100655	0.186824	1.899027	6.471167	0.949909	0.371331	4.084706	0.0	0.585516	3.258861	10.545412	7.165906	15.28739	0.704499	0.018909	0.012381	3.095625	3.604835	4.922796	14.897736	2.777004	0.014822	16.63017	1.272055	0.500705	0.003325	35.802442	3.531243	6.520279	2.65985	2.352881	0.013581	0.0	0.021857	1.250949	2.767531	6.225583	3.423772	0.059789	0.0	0.0	86.088379	0.595621
GCF_000484655.1_02142	0.744339	0.0	11.472758	0.232105	3.422981	0.0	2.670152	1.088521	0.0	5.02769	2.382961	1.62685	3.770275	38.165328	0.0	0.0	0.0	0.0	0.0	2.516666	1.027639	0.0	0.0	0.266597	0.0	0.0	0.0	1.893859	2.311978	0.0	3.394253	0.0	3.498008	5.232802	1.964329	0.0	8.632141	0.0	1.727112	1.023347	0.83161	2.98601	0.579794	1.605192	1.324755	2.058416	1.333904	1.281469	2.380818	0.0	1.299246	0.0	2.226737	0.0	1.085895	1.743193	2.123383	0.0	0.716962	0.0	0.0	0.961914	1.569203	0.619313	4.623671	1.246551	1.105756	1.180014	1.710051	2.08469	0.0	0.0	19.046856	3.090722	1.182408	3.361649	2.373845	1.074019	2.188625	1.098641	1.820348	11.340663	1.960569	1.706464	1.519916	2.184015	3.044181	0.0	2.544395	2.146549	4.344309	11.57181	3.880352	1.311256	0.966096	2.372928	3.048354	3.239827	1.195092	0.399204	0.0	1.322142	0.0	0.0	0.933341	1.094093	15.271621	2.461254	1.121383	0.0	7.284054	4.133642	1.979176	0.043539	2.725466	25.881205	3.018783	3.57149	2.594371	7.214056	0.987731	1.342385	0.0	2.037199	0.0	2.108129	1.603111	0.0	0.0	1.437553	1.158796	2.344628	1.427755	4.195581	3.51915	5.487424	0.0	2.208049	3.142364	1.0013	0.89996	2.173504	3.739021	1.33085	2.012445	0.77098	9.387755	3.339221	1.590707	2.155971	0.564218	2.095354	0.290098	3.224731	0.779584	3.383892	1.204154	2.689088	0.0	0.981155	1.302816	5.827774	1.4318	25.455676	1.008472	2.217762	1.487145	1.482618	3.176404	0.459139	2.515482	2.017577	0.518006	1.368717	2.043945	0.902192	1.694972	1.333039	1.78427	4.517665	3.635737	1.417295	2.616378	0.0	3.697241	1.026284	3.093184	7.120496	4.60743	3.184654	0.0	0.0	71.702753	1.368143
